RA,Fase_2024,INDE_2024,Pedra_2024,Turma_2024,Idade_2024,Genero_2024,Ano_Ingresso_2024,Instituicao_Ensino_2024,IAA_2024,IEG_2024,IPS_2024,IPP_2024,IDA_2024,Mat_2024,Por_2024,Ing_2024,IPV_2024,IAN_2024,Fase_Ideal_2024,Defasagem_2024,Escola_2024,Fase_2023,INDE_2023,Pedra_2023,Turma_2023,Idade_2023,Genero_2023,Ano_Ingresso_2023,Instituicao_Ensino_2023,IAA_2023,IEG_2023,IPS_2023,IPP_2023,IDA_2023,Mat_2023,Por_2023,Ing_2023,IPV_2023,IAN_2023,Fase_Ideal_2023,Defasagem_2023,Fase_2022,Turma_2022,Idade_2022,Genero_2022,Ano_Ingresso_2022,Instituicao_Ensino_2022,Pedra_2022,INDE_2022,Cg_2022,Cf_2022,Ct_2022,Rec_Av1_2022,Rec_Av2_2022,IAA_2022,IEG_2022,IPS_2022,Rec_Psicologia_2022,IDA_2022,Mat_2022,Por_2022,Ing_2022,Indicado_2022,Atingiu_PV_2022,IPV_2022,IAN_2022,Fase_Ideal_2022,Defasagem_2022,Destaque_IEG_2022,Destaque_IDA_2022,Destaque_IPV_2022,IPP_2022
1089,3D,7.622153175,Ametista,3D,12,Feminino,2023,Pública,9.2,7.0,8.1,7.2,6.8,6.0,6.0,8.5,7.0,10.0,Fase 3 (7° e 8° ano),0,EE Bairro Boa Vista,FASE 2,7.9947,Ametista,2C,11.0,Feminino,2023.0,Pública,9.0,9.5,2.52,8.75,7.0,6.0,8.0,0.0,8.3375,10.0,Fase 2 (5° e 6° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,3D,7.765283138,Ametista,3D,14,Masculino,2023,Pública,9.6,7.6,7.5,7.8,6.3,3.5,7.5,8.0,7.4,10.0,Fase 3 (7° e 8° ano),0,EE Alexandre Rodrigues Nogueira,FASE 2,7.844033333,Ametista,2C,13.0,Masculino,2023.0,Pública,9.0,9.6,2.52,8.958333333,9.0,8.7,9.3,0.0,7.88,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,3D,8.547495614,Topázio,3D,12,Masculino,2021,Pública,9.6,9.8,7.5,7.8,7.7,6.0,8.0,9.0,7.8,10.0,Fase 2 (5° e 6° ano),1,EE Leonice de Aquino Oliveira,FASE 2,8.4682,Topázio,2C,11.0,Masculino,2020.0,Pública,9.5,10.0,2.52,8.75,8.7,8.7,8.7,0.0,8.255,10.0,Fase 2 (5° e 6° ano),0.0,1.0,B,10.0,Menino,2020.0,Escola Pública,Ametista,7.95,155.0,38.0,5.0,Promovido de Fase,Promovido de Fase,8.5,10.0,7.5,Sem limitações,8.8,8.7,9.0,0.0,Não,Não,7.5,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.899999999999994
1093,3D,8.507902778,Topázio,3D,12,Masculino,2023,Pública,7.5,7.7,8.1,8.9,8.7,8.5,8.0,9.5,8.9,10.0,Fase 3 (7° e 8° ano),0,EE Mario Francisco de Amorim,FASE 2,8.197533333,Topázio,2C,11.0,Masculino,2023.0,Pública,7.0,9.3,2.52,8.958333333,9.2,9.3,9.0,0.0,8.2975,10.0,Fase 2 (5° e 6° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,3D,8.016478571,Topázio,3D,12,Feminino,2023,Pública,9.2,9.5,2.5,8.4,7.3,6.0,7.5,8.5,8.2,10.0,Fase 3 (7° e 8° ano),0,EE Leonice de Aquino Oliveira,FASE 2,8.1779,Topázio,2C,11.0,Feminino,2023.0,Pública,7.8,9.5,2.52,8.75,8.5,7.8,9.2,0.0,8.3375,10.0,Fase 2 (5° e 6° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,3D,6.108547515,Agata,3D,14,Masculino,2023,Pública,7.5,7.8,7.5,5.5,2.3,3.0,2.0,2.0,5.1,10.0,Fase 3 (7° e 8° ano),0,EE Mario Francisco de Amorim,FASE 2,6.238,Agata,2C,13.0,Masculino,2023.0,Pública,0.0,9.8,2.52,8.75,5.3,5.8,4.7,0.0,8.005,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,3D,6.574456251,Agata,3D,14,Feminino,2023,Pública,8.8,5.8,7.5,7.3,3.5,1.0,3.5,6.0,6.7,10.0,Fase 3 (7° e 8° ano),0,EE Alexandre Rodrigues Nogueira,FASE 2,7.2787,Ametista,2D,13.0,Feminino,2023.0,Pública,9.5,9.5,2.52,8.125,6.4,6.3,6.5,0.0,7.92,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,3F,5.936272086,Quartzo,3F,13,Masculino,2023,Pública,8.3,5.4,7.5,7.7,0.0,0.0,0.0,0.0,7.5,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.1642,Ametista,2H,12.0,Masculino,2023.0,Pública,8.5,9.3,5.0,8.333333333,5.1,5.2,5.0,0.0,8.003333333,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,3F,5.545864286,Quartzo,3F,16,Masculino,2021,Pública,7.9,3.3,8.1,6.6,5.2,5.0,5.5,5.0,5.5,5.0,Fase 5 (1° EM),-2,EE Joaquim Mendes Feliz,FASE 2,6.9647,Agata,2I,15.0,Masculino,2018.0,Pública,7.0,7.9,5.0,8.125,7.6,8.5,6.7,0.0,8.01,2.5,Fase 5 (1° EM),-3.0,1.0,J,14.0,Menino,2018.0,Escola Pública,Ametista,7.306,385.0,100.0,8.0,Promovido de Fase,Promovido de Fase,8.0,8.6,6.9,Não atendido,8.3,8.0,8.5,0.0,Não,Não,7.944,2.5,Fase 4 (9º ano),-3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.972000000000004
558,3F,5.048054503,Quartzo,3F,16,Masculino,2022,Pública,9.2,3.8,8.1,6.1,3.0,2.5,4.0,2.5,4.3,5.0,Fase 5 (1° EM),-2,EE Alexandre Rodrigues Nogueira,FASE 2,6.615333333,Agata,2H,15.0,Masculino,2022.0,Pública,7.8,9.4,5.0,6.458333333,6.0,5.7,6.3,0.0,6.78,2.5,Fase 5 (1° EM),-3.0,1.0,H,14.0,Menino,2022.0,Escola Pública,Quartzo,5.539,786.0,181.0,8.0,Mantido na Fase atual,Promovido de Fase,9.0,8.5,5.0,Não indicado,4.3,0.5,8.0,0.0,Não,Não,4.5,2.5,Fase 4 (9º ano),-3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.289999999999992
559,3F,6.158158974,Agata,3F,13,Masculino,2021,Pública,10.0,5.7,8.1,6.3,3.2,1.0,2.5,6.0,4.7,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.947366667,Ametista,2G,12.0,Masculino,2021.0,Pública,10.0,9.4,5.0,8.958333333,7.4,6.5,8.2,0.0,8.506666667,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,H,11.0,Menino,2021.0,Escola Pública,Ametista,7.634,260.0,67.0,6.0,Promovido de Fase,Promovido de Fase,9.5,9.2,7.5,Sem limitações,7.1,7.2,7.0,0.0,Não,Não,8.083,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.574000000000003
1529,3F,6.710079487,Agata,3F,14,Feminino,2024,Pública,6.7,7.4,7.5,8.1,5.5,6.0,5.5,5.0,7.0,5.0,Fase 4 (9° ano),-1,EE João Ortiz Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,3F,6.116032816,Agata,3F,12,Feminino,2023,Pública,6.2,4.6,7.5,6.6,5.0,5.0,4.0,6.0,5.8,10.0,Fase 2 (5° e 6° ano),1,EE Leonice de Aquino Oliveira,FASE 2,6.559166667,Agata,2I,11.0,Feminino,2023.0,Pública,0.0,8.9,2.52,8.125,5.4,4.8,6.0,0.0,8.173333333,10.0,Fase 2 (5° e 6° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,3F,6.01721501,Agata,3F,13,Masculino,2023,Pública,9.2,3.8,8.1,7.2,3.7,3.5,3.5,4.0,5.4,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,6.310833333,Agata,2H,12.0,Masculino,2023.0,Pública,0.0,9.3,5.0,8.541666667,4.7,3.7,5.7,0.0,8.283333333,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,3F,6.720564959,Agata,3F,13,Feminino,2021,Pública,8.8,6.5,8.1,7.0,3.9,1.5,5.0,5.3,6.2,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.816533333,Ametista,2H,12.0,Feminino,2019.0,Pública,9.5,9.7,5.0,8.75,6.3,5.2,7.3,0.0,9.006666667,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,F,11.0,Menina,2019.0,Escola Pública,Ametista,7.221,419.0,107.0,3.0,Mantido na Fase atual,Promovido de Fase,8.0,9.8,6.3,Sem limitações,6.5,5.3,7.7,0.0,Não,Não,7.417,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.476000000000005
543,3F,8.046787112,Topázio,3F,12,Feminino,2022,Pública,8.8,9.6,2.5,8.9,6.8,7.0,6.5,7.0,8.7,10.0,Fase 2 (5° e 6° ano),1,EE João Ortiz Rodrigues,FASE 2,7.971833333,Ametista,2H,11.0,Feminino,2022.0,Pública,7.8,9.8,2.52,8.75,6.5,5.5,7.5,0.0,9.006666667,10.0,Fase 2 (5° e 6° ano),0.0,1.0,F,10.0,Menina,2022.0,Escola Pública,Ametista,7.05,471.0,121.0,5.0,Mantido na Fase atual,Promovido de Fase,8.5,9.8,4.4,Sem limitações,6.5,5.0,8.0,0.0,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.6659999999999995
1530,3F,4.639153571,Quartzo,3F,13,Masculino,2024,Pública,0.0,2.5,8.1,7.0,2.8,1.5,7.0,0.0,5.3,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,3F,5.111470186,Quartzo,3F,14,Masculino,2021,Pública,10.0,2.8,6.9,5.0,4.3,5.0,4.0,4.0,5.0,5.0,Fase 4 (9° ano),-1,EE Leonice de Aquino Oliveira,FASE 2,5.898133333,Quartzo,2G,13.0,Masculino,2019.0,Pública,7.4,8.1,2.52,6.25,3.9,1.5,6.2,0.0,6.946666667,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,G,12.0,Menino,2019.0,Escola Pública,Quartzo,5.949,732.0,174.0,11.0,Mantido na Fase atual,Promovido de Fase,9.5,8.1,5.0,Não indicado,4.4,1.8,7.0,0.0,Não,Não,5.167,5.0,Fase 3 (7º e 8º ano),-2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.655999999999995
1531,3F,7.049179013,Ametista,3F,14,Masculino,2024,Pública,8.8,8.0,7.5,7.3,5.8,4.5,8.0,5.0,7.1,5.0,Fase 4 (9° ano),-1,EE João Ortiz Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,3G,7.332483333,Ametista,3G,14,Feminino,2023,Pública,8.3,8.1,10.0,7.8,3.8,2.5,3.5,5.5,6.6,10.0,Fase 3 (7° e 8° ano),0,EE Leonice de Aquino Oliveira,FASE 2,7.113533333,Ametista,2F,13.0,Feminino,2023.0,Pública,9.0,9.6,2.52,8.333333333,5.2,5.7,4.7,0.0,8.34,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,3G,7.566075,Ametista,3G,14,Masculino,2023,Pública,7.9,9.2,7.5,7.3,8.0,7.0,7.0,10.0,6.7,5.0,Fase 4 (9° ano),-1,EE João Ortiz Rodrigues,FASE 3,7.701125,Ametista,3F,13.0,Masculino,2023.0,Pública,9.6,9.3,5.63,7.65625,5.1,5.3,5.0,5.0,7.67,10.0,Fase 3 (7° e 8° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,3G,6.649708333,Agata,3G,12,Masculino,2023,Pública,7.5,7.1,7.5,6.7,4.7,4.0,4.0,6.0,5.6,10.0,Fase 2 (5° e 6° ano),1,EE João Ortiz Rodrigues,FASE 2,8.261033333,Topázio,2F,11.0,Masculino,2023.0,Pública,10.0,9.2,5.0,8.541666667,7.1,6.3,7.8,0.0,8.283333333,10.0,Fase 2 (5° e 6° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,3G,5.940775,Quartzo,3G,15,Masculino,2021,Pública,8.3,6.1,7.5,6.7,3.7,2.5,4.5,4.0,6.1,5.0,Fase 5 (1° EM),-2,EE Alexandre Rodrigues Nogueira,FASE 3,5.758041667,Quartzo,3G,14.0,Masculino,2018.0,Pública,0.0,8.4,6.89,7.34375,3.9,5.3,5.3,1.2,6.84,5.0,Fase 4 (9° ano),-1.0,2.0,I,13.0,Menino,2018.0,Escola Pública,Ágata,6.454,649.0,114.0,9.0,Mantido na Fase atual,Promovido de Fase,9.0,8.3,6.9,Sem limitações,3.3,1.5,5.2,0.0,Não,Não,6.944,5.0,Fase 3 (7º e 8º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.551999999999995
364,3G,8.269703758,Topázio,3G,13,Masculino,2021,Pública,8.8,9.5,7.5,8.0,7.5,8.0,5.0,9.5,7.2,10.0,Fase 3 (7° e 8° ano),0,EE Leonice de Aquino Oliveira,FASE 3,7.734891667,Ametista,3G,12.0,Masculino,2019.0,Pública,8.8,9.0,6.89,7.03125,5.8,8.0,5.2,4.3,7.505,10.0,Fase 3 (7° e 8° ano),0.0,2.0,F,11.0,Menino,2019.0,Escola Pública,Topázio,8.75,12.0,1.0,1.0,Promovido de Fase,Mantido na Fase atual,9.5,10.0,7.5,Sem limitações,8.8,9.5,8.0,0.0,Não,Não,8.167,10.0,Fase 2 (5º e 6º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.566000000000001
539,3G,8.465533333,Topázio,3G,13,Feminino,2022,Privada - Programa de Apadrinhamento,10.0,9.2,7.5,8.8,5.8,5.0,3.5,9.0,9.1,10.0,Fase 3 (7° e 8° ano),0,Colégio Arco Íris Evolução,FASE 2,7.796866667,Ametista,2F,12.0,Feminino,2022.0,Pública,9.5,8.6,2.52,9.166666667,8.5,7.2,9.7,0.0,8.84,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,F,11.0,Menina,2022.0,Escola Pública,Ametista,7.665,249.0,64.0,1.0,Mantido na Fase atual,Promovido de Fase,8.5,9.3,6.9,Sem limitações,7.5,6.8,8.2,0.0,Não,Sim,8.417,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.815999999999996
573,3G,7.83905,Ametista,3G,13,Masculino,2021,Pública,9.2,9.5,8.8,7.8,5.0,6.0,3.5,5.5,6.8,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.774366667,Ametista,2G,12.0,Masculino,2020.0,Pública,9.5,9.8,5.0,8.541666667,6.6,5.7,7.5,0.0,8.45,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,J,11.0,Menino,2020.0,Escola Pública,Topázio,8.261,70.0,15.0,2.0,Promovido de Fase + Bolsa,Promovido de Fase,9.5,9.9,7.5,Não atendido,8.2,8.3,8.0,0.0,Sim,Sim,8.944,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.521999999999988
1107,3G,5.9731,Quartzo,3G,13,Feminino,2023,Pública,8.8,6.2,2.5,7.5,2.5,1.0,3.5,3.0,6.8,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.9327,Ametista,2H,12.0,Feminino,2023.0,Pública,9.0,9.4,5.0,8.958333333,7.5,8.0,7.0,0.0,8.783333333,5.0,Fase 3 (7° e 8° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3G,6.782158333,Agata,3G,15,Masculino,2021,Pública,7.9,6.2,7.5,7.7,7.0,4.5,7.0,9.5,6.7,5.0,Fase 4 (9° ano),-1,EE João Ortiz Rodrigues,FASE 3,5.796458333,Quartzo,3F,14.0,Masculino,2018.0,Pública,0.0,7.7,2.52,7.03125,6.7,5.0,7.2,7.8,7.34,5.0,Fase 4 (9° ano),-1.0,2.0,F,13.0,Menino,2018.0,Rede Decisão,Ágata,6.969,497.0,74.0,12.0,Mantido na Fase atual,Promovido de Fase,8.0,7.9,5.0,Requer avaliação,7.3,5.5,9.0,0.0,Não,Não,7.5,5.0,Fase 3 (7º e 8º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.2900000000000045
387,3G,6.1255,Agata,3G,15,Masculino,2021,Pública,7.5,7.2,7.5,6.3,4.3,5.0,4.0,4.0,6.0,5.0,Fase 4 (9° ano),-1,EE Leonice de Aquino Oliveira,FASE 3,4.794333333,Quartzo,3F,14.0,Masculino,2019.0,Pública,0.0,6.8,2.52,6.875,3.0,4.3,2.8,1.8,7.0075,5.0,Fase 4 (9° ano),-1.0,2.0,I,13.0,Menino,2019.0,Escola Pública,Ágata,6.323,680.0,124.0,10.0,Mantido na Fase atual,Promovido de Fase,7.0,8.2,7.5,Sem limitações,3.7,1.3,6.0,0.0,Não,Não,6.833,5.0,Fase 3 (7º e 8º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.264000000000003
556,3G,5.833377381,Quartzo,3G,13,Feminino,2021,Pública,7.1,6.2,2.5,6.4,3.8,1.5,4.5,5.5,6.2,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.7482,Ametista,2H,12.0,Feminino,2018.0,Pública,8.5,9.6,2.52,9.166666667,7.2,6.5,7.8,0.0,9.396666667,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,G,11.0,Menina,2018.0,Escola Pública,Ametista,7.181,436.0,111.0,3.0,Promovido de Fase,Promovido de Fase,9.0,8.8,5.0,Não indicado,6.4,4.8,8.0,0.0,Não,Não,8.25,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.909999999999995
389,3G,7.207955128,Ametista,3G,13,Masculino,2021,Pública,9.6,6.7,8.8,6.6,5.2,6.5,4.0,5.0,6.7,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,6.687,Agata,2H,12.0,Masculino,2019.0,Pública,0.0,8.2,2.52,8.75,8.2,6.8,9.5,0.0,8.95,5.0,Fase 3 (7° e 8° ano),-1.0,2.0,I,11.0,Menino,2019.0,Escola Pública,Ametista,7.184,435.0,66.0,4.0,Mantido na Fase atual,Mantido na Fase atual,8.0,8.9,7.5,Sem limitações,3.5,2.0,5.0,0.0,Não,Não,7.556,10.0,Fase 2 (5º e 6º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.427999999999998
390,3G,6.547223684,Agata,3G,13,Feminino,2022,Pública,7.5,6.1,8.8,6.6,4.2,3.0,2.5,7.0,6.1,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 3,6.905741667,Agata,3G,12.0,Feminino,2022.0,Pública,7.9,8.8,2.52,7.34375,4.8,5.7,5.8,3.0,7.005,10.0,Fase 3 (7° e 8° ano),0.0,2.0,I,12.0,Menina,2022.0,Escola Pública,Ágata,6.776,563.0,89.0,6.0,Mantido na Fase atual,Promovido de Fase,7.4,8.8,6.3,Requer avaliação,4.7,4.0,5.3,0.0,Não,Não,7.722,5.0,Fase 3 (7º e 8º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.615999999999988
376,3G,5.896573589,Quartzo,3G,14,Feminino,2021,Pública,10.0,8.3,2.5,6.6,2.8,2.0,5.0,1.5,6.3,5.0,Fase 4 (9° ano),-1,EE Leonice de Aquino Oliveira,FASE 2,7.1392,Ametista,2F,13.0,Feminino,2019.0,Pública,8.5,9.6,2.52,7.916666667,5.9,4.3,7.5,0.0,8.226666667,5.0,Fase 3 (7° e 8° ano),-1.0,2.0,F,12.0,Menina,2019.0,Escola Pública,Ágata,6.957,500.0,75.0,13.0,Mantido na Fase atual,Promovido de Fase,9.0,9.0,7.5,Sem limitações,4.3,2.0,6.7,0.0,Não,Não,7.5,5.0,Fase 3 (7º e 8º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.469999999999998
584,3G,6.752914394,Agata,3G,12,Feminino,2021,Pública,8.8,5.6,8.8,7.3,4.3,2.0,5.0,6.0,6.4,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.697533333,Ametista,2I,11.0,Feminino,2019.0,Pública,9.5,9.0,2.52,8.333333333,5.8,5.0,6.5,0.0,8.56,10.0,Fase 2 (5° e 6° ano),0.0,1.0,J,10.0,Menina,2019.0,Escola Pública,Ágata,6.714,585.0,143.0,12.0,Mantido na Fase atual,Mantido na Fase atual,8.0,8.5,7.5,Não atendido,4.6,4.5,4.7,0.0,Não,Não,7.333,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.774000000000004
535,3H,7.659555952,Ametista,3H,12,Feminino,2021,Pública,9.2,7.2,8.1,8.0,6.0,7.0,5.5,5.5,7.5,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,8.0027,Topázio,2G,11.0,Feminino,2019.0,Pública,9.0,9.4,5.0,8.125,5.6,4.7,6.5,0.0,8.95,10.0,Fase 2 (5° e 6° ano),0.0,1.0,F,10.0,Menina,2019.0,Escola Pública,Ágata,6.953,504.0,131.0,6.0,Mantido na Fase atual,Promovido de Fase,9.0,9.2,7.5,Sem limitações,5.1,4.7,5.5,0.0,Não,Não,6.917,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.596000000000001
547,3H,7.210290672,Ametista,3H,13,Feminino,2021,Pública,8.8,7.0,8.1,5.6,6.8,9.0,4.5,7.0,5.9,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,6.467,Agata,2G,12.0,Feminino,2019.0,Pública,0.0,9.1,2.52,8.75,6.2,5.0,7.3,0.0,8.95,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,G,11.0,Menina,2019.0,Escola Pública,Ametista,7.745,218.0,56.0,1.0,Promovido de Fase,Promovido de Fase,9.5,9.7,5.0,Não indicado,7.6,7.3,7.8,0.0,Não,Sim,8.833,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.683999999999993
557,3H,9.350986466,Topázio,3H,12,Masculino,2021,Privada - Programa de Apadrinhamento,10.0,8.8,7.5,10.0,9.7,10.0,9.0,10.0,9.6,10.0,Fase 3 (7° e 8° ano),0,Colégio Arco Íris Evolução,FASE 2,8.7717,Topázio,2H,11.0,Masculino,2019.0,Pública,10.0,8.2,5.0,9.375,8.9,8.0,9.7,0.0,9.62,10.0,Fase 2 (5° e 6° ano),0.0,1.0,H,10.0,Menino,2019.0,Escola Pública,Topázio,8.334,57.0,10.0,1.0,Promovido de Fase + Bolsa,Promovido de Fase,10.0,8.4,7.5,Sem limitações,9.4,10.0,8.8,0.0,Sim,Sim,9.333,5.0,Fase 2 (5º e 6º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.573999999999991
548,3H,7.240168803,Ametista,3H,13,Masculino,2021,Pública,9.2,7.6,7.5,5.9,6.7,9.0,5.0,6.0,5.6,10.0,Fase 3 (7° e 8° ano),0,EE João Ortiz Rodrigues,FASE 2,7.4322,Ametista,2G,12.0,Masculino,2019.0,Pública,9.0,9.1,2.52,8.333333333,7.4,6.2,8.5,0.0,8.283333333,5.0,Fase 3 (7° e 8° ano),-1.0,1.0,G,12.0,Menino,2019.0,Escola Pública,Ametista,7.292,396.0,104.0,2.0,Mantido na Fase atual,Promovido de Fase,8.0,9.1,6.9,Sem limitações,7.2,5.7,8.7,0.0,Não,Não,7.583,5.0,Fase 3 (7º e 8º ano),-2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.253999999999992
1102,3H,8.440611905,Topázio,3H,12,Masculino,2023,Pública,8.8,9.4,8.1,5.9,9.3,10.0,8.0,10.0,7.1,10.0,Fase 2 (5° e 6° ano),1,EE Leonice de Aquino Oliveira,FASE 2,8.123033333,Topázio,2F,11.0,Masculino,2023.0,Pública,9.5,9.5,5.0,7.708333333,7.5,5.7,9.2,0.0,7.56,10.0,Fase 2 (5° e 6° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,3H,4.548544781,Quartzo,3H,15,Masculino,2024,Pública,0.0,3.9,7.5,7.5,2.0,0.0,6.0,0.0,6.8,5.0,Fase 4 (9° ano),-1,EE João Ortiz Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
